contact_id,response_date,agent_satisfaction,csat,issue_resolved
c22193,2020-06-10 01:45:21.000000,10,9,True
c23466,2020-06-10 12:08:07.000000,10,9,True
c23994,2020-06-10 08:01:46.000000,10,10,False
c21220,2020-06-09 19:17:38.000000,1,1,False
c23651,2020-06-10 06:21:06.000000,10,10,False
c21280,2020-06-09 21:32:44.000000,10,10,True
c21576,2020-06-10 05:19:47.000000,6,7,False
c21783,2020-06-10 14:25:22.000000,10,10,True
c23293,2020-06-10 07:16:48.000000,10,10,True
c23011,2020-06-10 08:02:48.000000,10,10,True
c21922,2020-06-10 06:08:31.000000,10,10,True
c22885,2020-06-10 06:52:29.000000,10,10,True
c21621,2020-06-09 23:23:03.000000,10,8,False
c22676,2020-06-10 05:58:02.000000,10,10,True
c21311,2020-06-09 20:04:39.000000,10,9,True
c22603,2020-06-10 08:35:20.000000,10,10,True
c22134,2020-06-12 09:16:52.000000,10,10,True
c23933,2020-06-10 08:01:53.000000,10,10,False
c21282,2020-06-10 05:55:42.000000,10,10,True
c21982,2020-06-09 23:04:20.000000,9,9,True
c22122,2020-06-10 05:49:39.000000,8,8,True
c21759,2020-06-09 22:05:20.000000,8,8,True
c21991,2020-06-10 10:02:30.000000,10,10,True
c21675,2020-06-10 05:27:17.000000,10,10,True
c23964,2020-06-10 08:08:20.000000,10,10,True
c21361,2020-06-09 20:12:20.000000,4,3,False
c22787,2020-06-11 03:05:22.000000,10,9,True
c22082,2020-06-10 08:03:23.000000,8,9,True
c21775,2020-06-09 22:49:30.000000,7,8,True
c22687,2020-06-10 19:40:35.000000,9,10,True
c22407,2020-06-10 10:50:04.000000,8,7,True
c22039,2020-06-10 00:16:26.000000,10,8,True
c22682,2020-06-10 12:43:16.000000,10,10,False
c22246,2020-06-10 00:58:15.000000,10,10,True
c23684,2020-06-10 12:44:05.000000,5,5,True
c21337,2020-06-10 03:52:58.000000,10,10,False
c23151,2020-06-10 20:11:09.000000,10,10,True
c23949,2020-06-10 09:04:36.000000,10,10,True
c23505,2020-06-10 06:41:46.000000,10,9,True
c21167,2020-06-10 04:02:39.000000,10,5,False
c23522,2020-06-10 05:45:42.000000,2,2,False
c22963,2020-06-10 04:27:27.000000,9,10,True
c21638,2020-06-09 22:12:30.000000,10,10,True
c23291,2020-06-10 05:19:11.000000,10,10,True
c21663,2020-06-10 10:09:43.000000,10,9,True
c21782,2020-06-10 07:07:23.000000,8,7,False
c23062,2020-06-10 05:55:20.000000,8,3,False
c24096,2020-06-10 09:38:07.000000,10,9,True
c23241,2020-06-10 10:50:43.000000,9,9,True
c23281,2020-06-10 10:29:12.000000,10,10,True
c23034,2020-06-10 12:18:03.000000,10,10,True
c26539,2020-06-11 07:59:29.000000,5,5,False
c25446,2020-06-11 07:06:21.000000,9,8,True
c24820,2020-06-10 22:08:32.000000,10,10,True
c25608,2020-06-11 11:57:48.000000,10,10,True
c25142,2020-06-11 01:58:27.000000,10,10,False
c26873,2020-06-11 07:57:19.000000,1,1,False
c25007,2020-06-10 22:17:19.000000,10,9,True
c26835,2020-06-12 08:57:55.000000,10,10,True
c24326,2020-06-11 09:42:10.000000,10,10,True
c25716,2020-06-11 12:42:14.000000,7,8,True
c26204,2020-06-11 09:56:20.000000,10,10,True
c26607,2020-06-11 07:04:49.000000,10,9,True
c24268,2020-06-12 06:23:34.000000,10,10,True
c25827,2020-06-11 06:51:56.000000,10,10,True
c24582,2020-06-11 07:36:36.000000,4,4,False
c24472,2020-06-10 20:05:56.000000,7,5,False
c24501,2020-06-10 20:08:52.000000,9,9,True
c26909,2020-06-11 07:10:16.000000,1,5,False
c24536,2020-06-11 04:41:25.000000,10,10,False
c27160,2020-07-05 14:40:04.000000,1,1,True
c25187,2020-06-11 08:06:36.000000,10,10,True
c25561,2020-06-12 15:10:14.000000,9,10,True
c24643,2020-06-10 21:18:30.000000,9,10,True
c24579,2020-06-11 05:26:37.000000,10,10,True
c26427,2020-06-11 08:16:44.000000,7,7,True
c25192,2020-06-10 23:23:27.000000,3,8,False
c26418,2020-06-11 11:17:44.000000,10,10,True
c26741,2020-06-11 06:28:40.000000,10,10,True
c25297,2020-06-11 10:11:30.000000,9,9,True
c24897,2020-06-10 22:43:22.000000,3,6,True
c26775,2020-06-11 06:50:44.000000,8,8,False
c26722,2020-06-11 09:44:44.000000,10,9,True
c25469,2020-06-11 07:13:40.000000,10,9,True
c25125,2020-06-11 09:13:29.000000,10,10,True
c24959,2020-06-10 23:20:55.000000,1,2,False
c25480,2020-06-11 04:32:40.000000,9,9,True
c26885,2020-06-12 11:35:34.000000,10,10,True
c25877,2020-06-11 04:50:12.000000,5,4,False
c26111,2020-06-11 03:38:05.000000,10,6,True
c26934,2020-06-15 12:04:33.000000,9,9,True
c25314,2020-06-11 15:35:35.000000,10,10,True
c25762,2020-06-11 07:32:49.000000,10,9,True
c24642,2020-06-11 17:20:15.000000,10,10,True
c25197,2020-06-14 18:04:45.000000,10,10,True
c24970,2020-06-12 07:28:15.000000,10,10,True
c25132,2020-06-11 08:00:09.000000,1,1,False
c26258,2020-06-11 06:30:26.000000,1,1,False
c26193,2020-06-11 09:46:31.000000,5,5,False
c24693,2020-06-11 12:00:14.000000,9,9,False
c24248,2020-06-10 23:41:55.000000,8,8,True
c24713,2020-06-11 00:33:27.000000,1,1,False
c24232,2020-06-11 07:39:32.000000,8,7,False
c26670,2020-06-11 06:35:01.000000,5,5,True
c26764,2020-06-11 06:05:38.000000,7,6,False
c26887,2020-06-11 07:04:35.000000,5,2,False
c24602,2020-06-10 21:34:15.000000,4,2,False
c25531,2020-06-12 18:01:27.000000,10,10,True
c25581,2020-06-11 07:43:36.000000,10,9,True
c24854,2020-06-11 16:53:24.000000,7,6,False
c24309,2020-06-11 04:36:42.000000,10,10,True
c25666,2020-06-11 10:57:17.000000,10,7,True
c25735,2020-06-11 09:09:02.000000,7,3,False
c24822,2020-06-10 23:41:50.000000,2,3,False
c26754,2020-06-11 19:20:10.000000,5,4,False
c27114,2020-06-11 18:56:23.000000,10,10,True
c25113,2020-06-11 08:09:40.000000,10,10,True
c25881,2020-06-11 08:56:53.000000,10,10,True
c25658,2020-06-19 07:35:02.000000,8,8,True
c25586,2020-06-11 06:36:01.000000,8,7,True
c26344,2020-06-11 11:12:48.000000,10,10,True
c26682,2020-06-11 09:42:10.000000,9,9,True
c26854,2020-06-11 07:24:53.000000,9,9,True
c25552,2020-06-11 12:48:30.000000,9,9,False
c24868,2020-06-11 06:30:42.000000,2,1,False
c24737,2020-06-10 22:03:58.000000,10,7,False
c25646,2020-06-11 08:56:52.000000,10,10,True
c25163,2020-06-11 06:07:32.000000,9,9,True
c26263,2020-06-11 11:27:00.000000,8,8,True
c26648,2020-06-11 05:36:02.000000,10,10,True
c26481,2020-06-11 11:02:54.000000,5,5,False
c26594,2020-06-11 07:24:12.000000,10,10,True
c26253,2020-06-11 05:36:30.000000,6,6,False
c24372,2020-06-11 06:51:45.000000,10,9,True
c25152,2020-06-10 23:04:26.000000,3,7,False
c25433,2020-06-11 07:05:43.000000,10,10,True
c26620,2020-06-11 17:24:01.000000,8,8,True
c25645,2020-06-11 07:09:48.000000,10,9,True
c26776,2020-06-17 11:18:22.000000,8,8,True
c25712,2020-06-11 15:24:44.000000,5,1,False
c25879,2020-06-12 10:25:12.000000,10,10,True
c24205,2020-06-11 20:28:08.000000,10,10,True
c25019,2020-06-11 07:34:56.000000,8,8,True
c25346,2020-06-11 00:04:38.000000,10,10,True
c24274,2020-06-21 16:29:44.000000,9,9,True
c26177,2020-06-11 05:26:56.000000,10,10,True
c24611,2020-06-11 20:41:14.000000,10,10,True
c24885,2020-06-10 22:11:31.000000,10,10,True
c25567,2020-06-11 03:32:14.000000,2,2,False
c24454,2020-06-11 04:02:46.000000,10,10,False
c25072,2020-06-11 09:36:29.000000,9,7,True
c24357,2020-06-11 03:59:19.000000,10,10,False
c24983,2020-06-11 12:52:57.000000,10,10,True
c25767,2020-06-11 07:53:37.000000,10,10,True
c24555,2020-06-10 21:11:41.000000,10,10,True
c24282,2020-06-11 04:22:08.000000,9,8,True
c26028,2020-06-11 07:06:33.000000,10,10,True
c25640,2020-06-11 04:06:25.000000,10,10,True
c24470,2020-06-11 04:11:59.000000,10,7,True
c24195,2020-06-10 20:55:37.000000,10,10,True
c24747,2020-06-10 21:24:41.000000,10,10,True
c24468,2020-06-11 07:47:01.000000,1,2,False
c25362,2020-06-11 09:42:04.000000,7,7,False
c25784,2020-06-11 02:06:12.000000,10,10,True
c24714,2020-06-10 21:21:37.000000,10,10,True
c25067,2020-06-11 08:56:32.000000,10,10,True
c26963,2020-06-11 23:22:58.000000,9,8,True
c26198,2020-06-11 04:59:33.000000,10,9,True
c26021,2020-06-11 09:12:41.000000,9,4,False
c25681,2020-06-17 13:33:27.000000,10,10,True
c25158,2020-06-11 11:30:28.000000,10,10,True
c25639,2020-06-11 03:49:44.000000,8,8,False
c25501,2020-06-11 07:55:43.000000,8,6,True
c26695,2020-06-11 07:47:37.000000,5,5,False
c24231,2020-06-11 07:26:50.000000,1,1,False
c26552,2020-06-11 05:33:21.000000,10,10,True
c24374,2020-06-10 20:19:17.000000,10,10,True
c25804,2020-06-18 19:07:37.000000,10,10,False
c25456,2020-06-11 01:26:35.000000,5,4,False
c24224,2020-06-16 07:32:21.000000,10,10,True
c25957,2020-06-11 08:06:37.000000,8,8,True
c24985,2020-06-11 08:46:52.000000,8,7,True
c24217,2020-06-11 06:29:38.000000,10,10,True
c25051,2020-06-10 23:06:45.000000,9,8,True
c26786,2020-06-11 06:37:32.000000,1,2,False
c24765,2020-06-10 21:09:45.000000,10,10,True
c26601,2020-06-11 09:14:21.000000,10,10,True
c25312,2020-06-11 08:42:47.000000,10,10,True
c24204,2020-06-18 11:06:06.000000,10,9,True
c25383,2020-06-11 12:01:35.000000,9,9,True
c26658,2020-06-11 06:33:03.000000,10,10,True
c24566,2020-06-10 21:04:33.000000,10,10,True
c25726,2020-06-11 10:16:38.000000,10,10,True
c27100,2020-06-11 08:54:59.000000,10,10,True
c24421,2020-06-16 17:29:50.000000,9,8,True
c24903,2020-06-11 07:47:19.000000,10,10,True
c27140,2020-06-11 11:40:34.000000,10,8,True
c27181,2020-06-11 09:04:09.000000,10,10,False
c26998,2020-06-11 09:51:28.000000,9,10,True
c24329,2020-06-11 06:09:16.000000,8,7,False
c27004,2020-06-11 08:38:31.000000,10,10,True
c25128,2020-06-10 23:18:32.000000,10,9,True
c24798,2020-06-11 08:39:38.000000,10,10,True
c26661,2020-06-11 08:42:40.000000,4,4,True
c24228,2020-06-12 18:27:39.000000,9,7,True
c25316,2020-06-11 00:14:50.000000,9,10,True
c24253,2020-06-10 21:37:19.000000,10,9,True
c24165,2020-06-10 18:51:23.000000,10,10,True
c24783,2020-06-11 07:15:05.000000,10,10,True
c26123,2020-06-11 05:27:14.000000,1,1,False
c24589,2020-06-11 09:08:52.000000,10,10,True
c25046,2020-06-11 11:07:52.000000,9,6,False
c26306,2020-06-13 14:41:58.000000,10,10,True
c25338,2020-06-11 08:11:53.000000,10,10,False
c26778,2020-06-11 14:44:57.000000,10,9,False
c26305,2020-06-11 04:22:52.000000,10,8,True
c25779,2020-06-11 14:22:58.000000,10,10,True
c26559,2020-06-11 22:09:17.000000,9,8,True
c27124,2020-06-11 08:55:02.000000,10,10,True
c26914,2020-06-11 07:02:18.000000,10,10,True
c27012,2020-06-11 08:53:05.000000,9,8,True
c26271,2020-06-11 09:23:52.000000,9,10,True
c24777,2020-06-11 06:24:26.000000,9,9,True
c25209,2020-06-11 07:00:53.000000,8,8,True
c25053,2020-06-11 08:19:41.000000,10,10,True
c25746,2020-06-11 02:07:24.000000,10,10,True
c25234,2020-06-11 10:46:32.000000,10,10,False
c25299,2020-06-11 01:59:52.000000,10,9,True
c26693,2020-06-12 04:48:11.000000,8,8,True
c24337,2020-06-10 20:48:24.000000,9,9,False
c25771,2020-06-11 06:44:00.000000,10,10,True
c25100,2020-06-11 06:46:53.000000,10,1,False
c24167,2020-06-11 09:28:01.000000,10,10,True
c26720,2020-06-11 06:16:02.000000,9,9,False
c27184,2020-06-11 17:53:09.000000,10,10,True
c26134,2020-06-11 19:36:24.000000,5,4,False
c26787,2020-06-11 14:23:07.000000,10,10,False
c24608,2020-06-11 09:32:08.000000,5,6,False
c25941,2020-06-11 06:48:10.000000,9,9,True
c25932,2020-06-11 09:05:35.000000,10,10,True
c26027,2020-06-11 03:39:43.000000,10,10,True
c25178,2020-06-10 23:42:37.000000,8,9,True
c26617,2020-06-18 11:07:20.000000,1,8,False
c25269,2020-06-11 10:16:19.000000,9,8,True
c27091,2020-06-11 08:19:18.000000,5,4,False
c26895,2020-06-11 21:02:48.000000,9,9,True
c26993,2020-06-11 08:06:46.000000,8,9,True
c26721,2020-06-11 16:38:48.000000,10,9,True
c25955,2020-06-11 06:20:15.000000,10,10,True
c26132,2020-06-11 05:20:34.000000,7,5,True
c26810,2020-06-11 07:53:33.000000,10,10,False
c25107,2020-06-11 13:24:05.000000,10,10,True
c27105,2020-06-11 09:24:47.000000,10,10,True
c24242,2020-06-11 08:03:01.000000,9,9,True
c25323,2020-06-11 11:18:41.000000,1,1,False
c27030,2020-06-11 10:06:05.000000,10,10,True
c26512,2020-06-11 05:07:07.000000,6,5,False
c25070,2020-06-11 04:29:04.000000,1,1,False
c26390,2020-06-11 10:08:12.000000,10,10,True
c27443,2020-06-11 20:01:37.000000,8,7,True
c29854,2020-06-12 13:01:11.000000,10,6,False
c27307,2020-06-15 06:34:57.000000,8,9,True
c28140,2020-06-11 23:04:15.000000,1,1,False
c27571,2020-06-11 21:34:06.000000,10,10,True
c29872,2020-06-12 13:24:39.000000,9,9,True
c27478,2020-06-12 13:51:31.000000,10,10,True
c28854,2020-06-12 07:25:16.000000,6,8,False
c27241,2020-06-12 18:18:48.000000,10,8,True
c28387,2020-06-12 11:13:48.000000,7,7,True
c28134,2020-06-15 17:46:04.000000,9,8,False
c27324,2020-06-11 19:03:30.000000,1,1,False
c29309,2020-06-12 05:57:56.000000,10,10,True
c29581,2020-06-12 07:33:11.000000,6,7,True
c30219,2020-06-12 14:31:19.000000,10,10,True
c29853,2020-06-12 07:18:15.000000,8,8,True
c27590,2020-06-12 04:35:48.000000,1,1,False
c29657,2020-06-12 15:19:55.000000,10,10,True
c27941,2020-06-11 22:03:57.000000,10,10,True
c28233,2020-06-12 07:19:16.000000,10,10,True
c27450,2020-06-12 10:10:26.000000,10,10,True
c28268,2020-06-12 05:44:22.000000,10,10,True
c28352,2020-06-12 06:00:15.000000,10,10,True
c30230,2020-06-13 20:07:06.000000,4,3,False
c29123,2020-06-12 04:14:28.000000,10,9,True
c28190,2020-06-12 09:21:24.000000,9,9,True
c28351,2020-06-12 07:11:49.000000,10,10,True
c28112,2020-06-12 12:46:06.000000,10,10,False
c29621,2020-06-12 09:45:49.000000,1,1,False
c29435,2020-06-13 11:59:44.000000,8,9,True
c29360,2020-06-12 08:32:54.000000,10,10,True
c28082,2020-06-12 10:11:43.000000,9,9,True
c28144,2020-06-12 07:38:39.000000,10,10,True
c28993,2020-06-12 16:43:59.000000,6,6,False
c29755,2020-06-12 08:10:10.000000,7,6,False
c29665,2020-06-12 06:15:42.000000,8,10,False
c28743,2020-06-12 05:50:52.000000,2,4,False
c30237,2020-06-12 10:02:43.000000,9,10,True
c28251,2020-06-12 08:07:11.000000,9,9,True
c29413,2020-06-12 06:12:27.000000,10,10,True
c30238,2020-06-12 09:59:40.000000,10,10,True
c27716,2020-06-12 09:03:21.000000,8,5,False
c28202,2020-06-12 09:13:31.000000,10,10,True
c28068,2020-06-13 12:41:39.000000,10,10,True
c29876,2020-06-12 10:30:56.000000,10,10,True
c29675,2020-06-12 07:04:12.000000,7,7,False
c30208,2020-06-12 09:22:17.000000,10,10,True
c29656,2020-06-12 09:16:47.000000,10,10,True
c29402,2020-06-12 05:45:58.000000,10,8,False
c29268,2020-06-12 07:39:55.000000,10,10,True
c29703,2020-06-12 07:31:22.000000,10,10,True
c29423,2020-06-12 05:27:37.000000,10,10,True
c30108,2020-06-12 20:26:24.000000,8,8,True
c29290,2020-06-12 09:03:23.000000,10,7,True
c27584,2020-06-12 13:34:09.000000,10,10,True
c28716,2020-06-13 21:40:54.000000,10,10,True
c30270,2020-06-12 09:16:15.000000,10,10,False
c28166,2020-06-11 23:20:33.000000,10,10,True
c29429,2020-06-16 05:43:26.000000,10,9,False
c29679,2020-06-12 07:56:06.000000,10,10,True
c30233,2020-06-12 09:06:34.000000,10,10,True
c27869,2020-06-12 09:46:16.000000,10,10,True
c27863,2020-06-12 10:27:11.000000,8,6,False
c30024,2020-06-14 23:28:05.000000,9,7,False
c27765,2020-06-12 09:03:45.000000,10,10,True
c29368,2020-06-12 07:41:26.000000,8,8,True
c27323,2020-06-11 20:56:50.000000,10,9,True
c29777,2020-06-12 11:09:43.000000,10,10,True
c28194,2020-06-12 06:40:53.000000,10,10,True
c28864,2020-06-12 11:50:42.000000,8,8,False
c28386,2020-06-12 07:56:53.000000,8,8,True
c29195,2020-06-12 04:12:59.000000,1,1,False
c27389,2020-06-11 20:51:56.000000,10,10,False
c28104,2020-06-12 19:07:06.000000,10,10,True
c27876,2020-06-11 22:05:15.000000,10,10,True
c27336,2020-06-11 19:23:27.000000,10,9,True
c29539,2020-06-12 15:34:29.000000,8,9,True
c27451,2020-06-11 20:04:29.000000,10,10,True
c28466,2020-06-12 10:14:40.000000,10,10,True
c27967,2020-06-12 06:49:21.000000,10,10,True
c28729,2020-06-12 05:35:30.000000,10,10,True
c28359,2020-06-12 06:34:59.000000,6,1,False
c29827,2020-06-12 11:28:36.000000,1,1,False
c27391,2020-06-12 19:19:32.000000,10,10,True
c29092,2020-06-17 10:28:33.000000,10,10,True
c30031,2020-06-12 09:37:36.000000,10,10,True
c28355,2020-06-12 07:05:44.000000,10,10,True
c29482,2020-06-12 13:01:17.000000,9,9,True
c28333,2020-06-16 22:19:01.000000,10,9,True
c30085,2020-06-12 08:56:05.000000,1,1,False
c29965,2020-06-12 11:19:20.000000,5,9,False
c29068,2020-06-12 07:20:14.000000,6,7,False
c27506,2020-06-11 21:06:10.000000,1,1,False
c28173,2020-06-12 03:46:42.000000,10,10,True
c29406,2020-06-12 08:05:10.000000,10,10,True
c29091,2020-06-12 08:02:31.000000,10,9,True
c27291,2020-06-12 18:28:16.000000,10,10,True
c29591,2020-06-12 06:07:17.000000,4,1,False
c29612,2020-06-12 14:43:25.000000,9,8,False
c28137,2020-06-12 18:45:24.000000,10,10,True
c28715,2020-06-12 11:09:45.000000,10,9,True
c27470,2020-06-12 02:09:49.000000,10,10,True
c27271,2020-06-11 19:17:56.000000,1,3,False
c28767,2020-06-12 08:34:54.000000,8,7,True
c29203,2020-06-12 04:51:14.000000,9,8,True
c29812,2020-06-12 11:22:30.000000,1,5,True
c27289,2020-06-11 19:11:45.000000,9,7,True
c28959,2020-06-12 03:38:23.000000,1,1,False
c29335,2020-06-12 18:14:40.000000,5,7,False
c29666,2020-06-12 06:17:42.000000,10,10,True
c28275,2020-06-12 09:47:33.000000,3,10,False
c28363,2020-06-12 12:58:02.000000,10,10,True
c27742,2020-06-13 14:03:57.000000,10,9,True
c28915,2020-06-12 04:42:48.000000,10,10,True
c27550,2020-06-12 10:33:10.000000,5,8,False
c28840,2020-06-12 06:15:34.000000,10,10,True
c30070,2020-06-12 10:01:38.000000,9,9,False
c27639,2020-06-12 11:26:06.000000,10,8,False
c27679,2020-06-12 07:21:28.000000,10,9,True
c28299,2020-06-12 07:36:03.000000,10,10,True
c28116,2020-06-12 10:56:22.000000,10,10,True
c29546,2020-06-12 09:18:36.000000,5,7,False
c28288,2020-06-12 05:40:45.000000,10,10,True
c30645,2020-06-13 05:45:10.000000,9,9,True
c32474,2020-06-13 13:02:11.000000,1,3,False
c30323,2020-06-12 23:27:26.000000,9,9,True
c31638,2020-06-13 07:53:46.000000,10,7,True
c30368,2020-06-13 04:32:14.000000,2,2,False
c30548,2020-06-12 21:20:34.000000,10,10,True
c30601,2020-06-12 22:04:24.000000,10,10,True
c31570,2020-06-15 18:31:04.000000,10,10,True
c32858,2020-06-13 07:12:03.000000,9,9,True
c33273,2020-06-13 07:35:35.000000,9,9,True
c32424,2020-06-13 06:08:42.000000,10,10,True
c33104,2020-06-13 10:48:37.000000,8,5,True
c30668,2020-06-13 15:05:19.000000,10,10,True
c30895,2020-06-12 22:04:07.000000,10,9,True
c32365,2020-06-13 17:50:32.000000,10,10,True
c31885,2020-06-13 08:07:53.000000,10,10,True
c33206,2020-06-13 11:14:19.000000,10,10,True
c30908,2020-06-13 05:10:05.000000,10,10,True
c31602,2020-06-13 05:33:10.000000,10,10,True
c31963,2020-06-13 09:20:02.000000,10,9,True
c30435,2020-06-13 05:35:38.000000,9,7,True
c32316,2020-06-13 03:20:35.000000,10,10,True
c33277,2020-06-13 08:14:54.000000,9,9,True
c33358,2020-06-13 08:15:49.000000,10,10,True
c30476,2020-06-12 20:14:54.000000,10,10,True
c30482,2020-06-13 06:54:12.000000,10,10,True
c32356,2020-06-13 06:29:17.000000,10,10,False
c33221,2020-06-13 12:34:04.000000,10,10,True
c32124,2020-06-13 04:58:43.000000,10,6,True
c31537,2020-06-14 13:13:03.000000,10,10,True
c31039,2020-06-13 06:22:26.000000,10,7,True
c30360,2020-06-12 20:01:14.000000,10,10,True
c31479,2020-06-13 06:40:30.000000,10,10,True
c31786,2020-06-13 08:53:59.000000,10,10,True
c31878,2020-06-13 10:02:18.000000,9,9,True
c30670,2020-06-12 21:21:07.000000,10,9,True
c31358,2020-06-13 13:10:17.000000,9,9,True
c33453,2020-06-13 13:29:35.000000,9,9,True
c30442,2020-06-13 18:31:30.000000,10,10,True
c31581,2020-06-13 05:20:10.000000,9,9,True
c32315,2020-06-13 07:38:51.000000,9,6,False
c30318,2020-06-12 18:38:37.000000,10,10,True
c30478,2020-06-12 22:24:05.000000,10,10,False
c31368,2020-06-13 07:54:55.000000,10,10,True
c33055,2020-06-13 06:17:54.000000,10,10,True
c32205,2020-06-13 07:54:09.000000,2,1,False
c32666,2020-06-13 06:50:53.000000,10,10,True
c31715,2020-06-13 03:19:23.000000,5,10,False
c33487,2020-06-13 11:39:24.000000,10,10,True
c33432,2020-06-13 10:26:39.000000,10,10,True
c33181,2020-06-13 12:47:05.000000,10,10,True
c30956,2020-06-12 22:21:55.000000,6,6,False
c32065,2020-06-16 13:47:55.000000,3,4,False
c30423,2020-06-13 03:16:08.000000,10,10,False
c32313,2020-06-13 14:33:59.000000,10,8,True
c30489,2020-06-13 08:12:44.000000,4,4,False
c32113,2020-06-15 09:34:26.000000,8,8,True
c30283,2020-06-13 09:27:25.000000,10,10,True
c30313,2020-06-12 19:09:04.000000,7,6,False
c30915,2020-06-12 22:05:45.000000,1,1,False
c31166,2020-06-12 23:17:12.000000,10,10,True
c30793,2020-06-13 03:44:22.000000,10,10,True
c32198,2020-06-13 03:20:17.000000,10,10,True
c31847,2020-06-13 04:10:38.000000,9,6,True
c32051,2020-06-13 02:12:15.000000,8,10,True
c31678,2020-06-13 04:48:44.000000,10,10,True
c32682,2020-06-13 15:16:37.000000,9,9,False
c33460,2020-06-13 11:44:26.000000,10,10,False
c32852,2020-06-13 09:09:14.000000,10,10,True
c33389,2020-06-13 08:11:21.000000,9,8,False
c32715,2020-06-13 09:44:45.000000,10,10,True
c33224,2020-06-14 23:51:34.000000,8,8,False
c33172,2020-06-13 07:27:35.000000,10,10,True
c30397,2020-06-12 19:18:26.000000,10,10,True
c32977,2020-06-13 07:01:36.000000,10,10,True
c32874,2020-06-13 05:04:10.000000,8,7,False
c33518,2020-06-13 09:08:27.000000,10,8,True
c30660,2020-06-12 21:22:35.000000,4,4,False
c32468,2020-06-13 15:03:48.000000,10,10,True
c30977,2020-06-12 22:03:13.000000,10,10,True
c32398,2020-06-20 10:25:23.000000,9,8,True
c30872,2020-06-13 07:39:29.000000,1,1,False
c32949,2020-06-13 06:04:38.000000,1,1,False
c31905,2020-06-13 16:32:57.000000,9,10,True
c32335,2020-06-13 04:57:31.000000,10,10,False
c33511,2020-06-13 09:17:13.000000,10,10,True
c32003,2020-06-13 16:44:27.000000,2,4,False
c31643,2020-06-13 07:56:46.000000,9,8,True
c30356,2020-06-14 10:11:53.000000,9,8,True
c33501,2020-06-13 17:05:54.000000,10,10,True
c33441,2020-06-14 16:16:10.000000,10,10,True
c32984,2020-06-13 09:30:22.000000,8,8,True
c33201,2020-06-15 20:08:07.000000,10,9,True
c33262,2020-06-13 12:31:00.000000,9,9,True
c31288,2020-06-13 17:56:41.000000,10,9,True
c31352,2020-06-13 06:26:19.000000,10,9,True
